filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
159.wav,0.282885939,0.145588949,1657.559795,1966.130703,3446.438852,0.074302885,-97.94832611,122.711998,-13.01059151,32.93306732,-3.013674974,7.997566223,-5.605349064,5.04142952,-6.049679756,3.409101486,-4.586557388,0.475526392,-5.053363323,2.000883818,-0.673805296,3.801584959,-2.387992144,4.701342583,-1.133551002,10.19820023
160.wav,0.276090592,0.058706425,1754.724956,1947.063,3537.543498,0.096534284,-211.921814,115.1473999,-13.16287327,30.92968178,-0.881136775,7.425618649,-8.258011818,5.86769104,-6.938471317,3.488529205,-6.746333599,2.731925488,-8.170119286,-3.440798521,-4.040947437,6.118368149,0.800323427,2.765049219,-5.444063663,2.452376366
161.wav,0.176589787,0.012184092,2159.330983,2122.890801,4104.047607,0.134232903,-421.4582214,83.53696442,-3.684586763,18.68931961,-17.85182953,9.057762146,10.09253025,13.07066345,-3.797639132,7.393305302,10.4691534,25.31972694,5.324458122,-2.291054726,1.681425571,8.507517815,8.466596603,15.30792141,-10.37928867,-6.285634041
162.wav,0.373389572,0.123997375,1872.149015,2014.977924,3704.115046,0.099658465,-88.06291199,116.1712036,-23.57048035,17.59638596,-9.026652336,2.048653364,-9.794213295,0.558815479,-12.4590292,2.775978804,-3.428692579,4.453627586,-3.061463118,1.613627791,-3.274236679,3.493297577,-3.6218009,0.533675969,-4.677851677,2.968662977
163.wav,0.233176991,0.046907466,998.6880343,1257.101487,1697.660995,0.050267088,-339.7653198,159.0639648,-6.864431381,28.68068314,-0.562280595,-8.50607872,-11.91014957,-9.394852638,-12.86474895,-6.568777084,-12.100173,-8.120994568,-8.65414238,-7.636660099,-5.461921692,-1.974744081,-1.700049996,-5.130682945,-10.31445789,-6.919484615
164.wav,0.293605149,0.041652855,1691.152327,1792.889589,3267.951032,0.098569407,-255.7254639,128.5700836,-21.61952972,21.68522644,-14.32919502,1.85757935,-16.55554962,-6.73204565,-13.91423798,0.752026081,-8.711502075,10.94353676,-10.81109238,-2.697283745,-0.026399186,3.270884037,-0.087442197,-3.160596848,-3.794022083,-0.983010471
165.wav,0.342492729,0.103464231,1469.744548,1764.675328,2850.340735,0.065670998,-158.8148193,140.0269012,-19.9693718,14.56799984,-3.636086226,-1.456090212,-11.7609005,-1.004467607,-8.489564896,-5.612607479,-10.68897438,0.388194829,-4.73568058,-1.748578668,-7.064888954,-2.554815292,-5.128300667,0.684662163,-2.58972168,0.363197207
166.wav,0.302671731,0.016341608,916.9917447,1360.770616,1480.399763,0.042729297,-439.6010742,134.483139,11.10657215,5.449872971,11.84572124,-1.852939367,-10.24735165,-7.678665638,-5.221267223,-6.665542603,-9.378709793,-6.478007317,-2.30606699,-1.583323717,-0.533106685,4.300604343,2.699352741,-0.983089745,-4.936832905,-7.362364769
167.wav,0.396768838,0.072130516,1094.311871,1392.325615,2154.753637,0.049992895,-248.6282349,170.9955444,-11.30216885,26.81874657,14.85790539,3.907018661,-0.647178411,5.211956501,2.284118414,0.733460188,-4.763963699,-1.919199705,-3.756595612,-1.254380941,-2.98852849,-0.781953394,-2.302949429,-0.964806259,-4.220387936,-1.00331068
168.wav,0.35747084,0.065529048,1946.909275,2082.982595,4007.588722,0.094198111,-161.2073669,106.3728256,-25.60565758,18.27635765,-8.861181259,-2.896719456,-15.83903027,-0.499373645,-6.710596561,-1.96807301,-16.43532372,-8.848917961,-9.191470146,1.062490821,-2.143551111,4.246514797,-2.827063322,-2.189063787,-6.370000839,1.064577818
169.wav,0.464131743,0.095637456,1831.884182,2103.724019,3933.897687,0.075152999,-121.8948441,121.0734406,-17.84575272,26.60297012,2.451423168,13.67620087,-6.996383667,9.89103508,-6.216730118,6.921922684,-3.808171749,5.381244183,-0.600591898,5.045854092,0.429508567,4.77073288,-2.653683662,2.31405139,-3.652898788,1.745123863
170.wav,0.352734089,0.127369344,1234.068316,1563.843662,2404.245729,0.069541448,-161.5450745,159.7050018,-13.04838753,33.29180527,-3.531617403,6.739621639,-4.586623192,10.75238895,-0.772914886,-0.998102486,-13.27066422,-0.071514145,1.169978261,-3.519382715,-8.861228943,-6.150557518,-4.279910088,5.196222782,-10.33594322,-7.419165611
171.wav,0.231385112,0.004778556,2498.501104,1986.137082,4338.820921,0.180557636,-467.1712341,68.57168579,-40.28915787,28.70729065,-16.28458595,3.526941776,4.665242672,17.0250473,-5.048233032,0.117786705,1.415764451,22.26729774,28.13118744,12.70229721,-12.59483242,-4.625180244,-1.462387085,-5.335531712,-3.680116653,12.21296406
172.wav,0.399625659,0.091194712,1206.326318,1725.280207,2596.954374,0.043128482,-207.8844757,140.7668304,-1.942969561,43.3876152,6.28958559,14.9771595,4.433473587,7.055435658,2.171259165,1.902575612,-3.724918127,3.405788183,3.94354558,7.068554878,0.998111963,2.971018553,-6.132483959,-2.644413471,-5.347489834,-3.728078127
173.wav,0.397717535,0.067369416,1313.955568,1936.433697,2775.870715,0.040416517,-301.4371033,122.5736542,14.70917988,28.43043327,6.844947338,25.21987152,6.703318596,8.52316761,7.22103405,15.15657139,5.27590704,1.814556956,3.793593645,3.021718264,-2.528528929,5.644005775,-2.860733509,3.910406351,1.520956159,4.693370342
174.wav,0.31281364,0.093728326,1066.301508,1428.94906,2109.924047,0.053899428,-229.9958191,163.2661285,-1.97910738,34.87513733,-3.51706481,4.279200077,-1.068406582,4.831224442,-3.198358774,4.927518368,-6.025693417,-6.377493382,-7.403637886,-7.293945313,-6.42458725,-2.468871832,-8.694172859,-2.263202667,1.956226468,7.538536549
175.wav,0.26623407,0.030966124,1508.897562,1907.180608,2980.378376,0.072801749,-292.3218689,137.5214386,-12.56380272,23.66671371,7.702644348,4.806716442,-1.587950587,6.025614262,-2.106213808,7.568522453,-8.973994255,-12.71235466,-4.526328087,9.552762032,-1.845003724,3.843270063,4.323772907,-1.799970031,-7.630702972,0.82749176
176.wav,0.264192969,0.027910521,1369.497428,1507.067966,2491.818266,0.081397845,-309.7352905,150.5951385,-35.106987,21.90871811,-14.8491087,-3.373234987,-0.576047421,6.554426193,2.932920218,-4.69550848,-18.42348289,1.216488481,6.518557072,13.96287251,9.304235458,6.251496792,1.767451167,-4.364305496,-7.84210062,-9.136071205
177.wav,0.355750501,0.029150633,952.8106008,1475.079171,1670.607333,0.034629976,-322.5119324,170.8993988,2.772522449,26.43857002,-3.308826685,8.617827415,0.506348789,4.271155357,-5.181032181,0.651880682,-5.390583992,-2.599103928,-1.917652845,0.980787456,-0.469973207,2.883295536,0.325922161,2.532657385,-1.912747502,4.256031036
178.wav,0.296624929,0.074930541,1121.56377,1605.615608,2037.266179,0.057587704,-250.9483185,154.9523926,6.606678963,26.66637611,1.815226674,6.113907814,-8.779543877,-5.95222044,-12.0084095,-3.15474391,-9.991343498,-8.3326931,-10.72488976,-4.69457674,2.593615532,4.200328827,-3.063964844,2.463675261,0.493471384,-1.256999135
179.wav,0.206444412,0.023580104,2197.030448,2179.553765,4355.83842,0.108588694,-321.9555664,73.26476288,-25.48511505,6.965785027,-27.74604225,-9.782013893,-8.844719887,5.208299637,1.675844073,14.7779026,3.996162176,5.096717834,-3.609149218,12.74263573,10.2192421,17.53886032,17.53644943,27.13993263,5.777619839,1.490292907
180.wav,0.252414405,0.009577337,1441.524674,1615.748668,2832.818307,0.068849434,-426.4138489,134.605072,-35.31604385,32.96964645,-2.077838898,-3.423518181,-6.604047775,-4.974372387,-2.949171543,1.178454399,-8.479708672,-4.741361618,-5.532829285,-5.111965656,-2.09235239,1.245743513,2.238358021,3.469455242,0.475367576,2.378571987
181.wav,0.305478483,0.030841716,2147.966756,1994.175491,3930.253313,0.124475177,-255.4198761,90.83692169,-41.53892136,22.01543045,-13.61355686,-5.102536201,-11.0345974,-0.572344661,-9.89667511,-0.601443946,-14.46225071,-8.733706474,-8.916712761,-2.069642782,-6.900913715,0.09751422,-4.726220608,2.388259411,-2.583719492,5.900067806
182.wav,0.30837962,0.029350551,1244.920315,1675.94222,2462.975591,0.060285814,-305.5759583,151.082489,0.261315674,33.281353,5.196685314,-2.301425695,-7.734191418,1.751424909,-5.460423946,2.235857964,-9.287730217,-1.182313681,-2.128924608,-1.427069187,-4.227924824,0.764874876,-3.456324577,0.925924957,-10.08063412,-6.959699154
183.wav,0.304154396,0.074770182,1469.254005,1647.887008,2918.145468,0.072906731,-214.2682648,138.4647064,-29.6435318,42.34794998,3.279261589,5.692564011,0.293050975,3.845824242,0.052985139,9.843057632,-4.945473671,-0.804864943,-5.121489525,-0.518183112,2.002098322,6.702084064,-0.362178117,3.937405586,-2.115381956,1.51635623
184.wav,0.249311224,0.06886518,1228.556134,1508.571497,2388.121741,0.057525846,-236.0318298,148.2002258,-27.41880417,36.68741226,3.200224161,-7.241439342,-4.152262688,-1.459210038,-5.282874584,0.698535323,-13.7597456,-4.167289734,-13.50105,-6.02904892,-5.93838644,6.293091774,1.242662787,1.638822436,-7.43513298,-1.810031772
185.wav,0.277713001,0.099556148,1028.483055,1293.091316,1953.176629,0.051765452,-223.8593292,167.5491791,-26.47985458,35.33307648,7.077718735,3.416439533,-1.429210305,-5.572917461,-6.603097916,-2.451193571,-8.445489883,-2.347031355,-0.050248884,-1.694957852,-1.203577399,-2.760146856,-7.278586388,-5.422445297,-7.141000748,-3.820529938
186.wav,0.278017521,0.027217729,506.4654038,673.0685534,819.5530886,0.029173393,-484.7464905,211.3787689,54.92068863,-5.42912817,6.202273846,6.022913456,-7.260561466,-10.28841305,-8.756574631,-9.695326805,-10.68631363,-10.03628159,-7.324186325,-4.496081352,-4.689250469,-6.385899067,-5.788733006,-3.823061228,-4.48250103,-7.147187233
187.wav,0.194484383,0.044230301,1599.326999,1414.114016,2640.285016,0.107519406,-276.3103333,117.6865234,-73.92260742,-2.313318968,-33.38290405,-17.76022148,-22.74193192,-19.81876373,-11.88069153,15.83960152,3.137518167,-0.745229542,-16.68128777,-19.46162224,-9.888967514,1.181032658,-6.766553879,2.652991772,4.442520142,6.447042465
188.wav,0.291727722,0.073689654,1136.570371,1585.564563,2171.89581,0.051524014,-211.7666931,157.4663849,-8.363477707,25.86580849,3.850506306,5.452485561,-0.653584898,7.346496582,-1.065340161,4.855911732,-2.358749866,4.195238113,0.855517983,4.663037777,3.015436888,8.222476006,2.122970819,1.421755791,-2.925970316,1.818221331
189.wav,0.23961781,0.05226538,1426.491658,1799.635125,2843.954927,0.054884829,-274.2180481,114.2662735,-16.63693428,38.07440186,11.93853283,3.331694126,-0.56823194,6.390534401,-12.27996635,-1.818056941,-10.78978729,1.903077126,-5.22629118,-0.962928236,-10.99122715,-8.386990547,-4.182642937,-4.724194527,-7.540623665,-8.875460625
190.wav,0.248439208,0.015312093,652.9893974,895.5377656,914.3530161,0.040399917,-539.7277832,191.1850281,37.63515091,-1.441675782,7.481631756,-5.425547123,-20.82799149,-21.45560455,-14.75978279,-10.88542652,-8.781867027,-4.151156902,-0.281140059,-1.043239474,-2.927683115,0.386448115,5.251259804,4.669098854,-0.198465183,-4.040438175
191.wav,0.297509998,0.041512985,1641.791687,1788.420923,3183.504112,0.082009771,-243.0667114,122.7321548,-30.40085411,40.75204086,1.051202178,4.274813175,-7.046469688,7.146384716,-10.08615875,1.661934733,-10.83273602,4.229846001,-0.325331509,0.126887262,-2.980529308,3.018316984,-3.941966772,1.269105077,-2.774984598,7.740514278
192.wav,0.245251462,0.107176386,1513.291884,1523.745929,2831.251392,0.10006497,-177.2608948,139.7194519,-40.23955154,35.39091873,-9.583130836,0.812056482,-9.780480385,-0.779884279,-9.286482811,-2.375709534,-8.847186089,-0.492838204,-2.951142311,2.007588863,-2.513935328,1.531814098,-3.437522888,-0.238035589,-3.904604435,-3.068381548
193.wav,0.238083765,0.140806183,1540.022481,1597.95771,2875.987244,0.088959986,-151.7736969,133.3544159,-39.46339798,18.36374664,-18.9709816,-4.007291317,-14.6424799,-9.985630035,-20.98485756,-10.0788517,-15.04733086,-2.150875807,-5.55810976,-3.494080305,-5.379109859,-1.697340846,-4.940130711,2.558351994,-2.015488386,-0.463031471
194.wav,0.322885305,0.080455087,1102.563641,1428.919248,2215.825597,0.049672918,-200.2046204,168.1796417,-22.32269669,40.69239044,-0.085448548,1.400284886,-8.573070526,1.711928725,-7.181987286,2.014382362,-10.81916237,-1.60083127,-3.145561934,0.663144469,0.095608644,4.586471081,-2.642371178,-1.134389997,-5.88160181,-3.122174025
195.wav,0.221211478,0.046228878,1942.593057,1728.960751,3532.903073,0.109526112,-270.3133545,79.50682831,-64.96774292,14.0262289,-37.3985672,-25.05068779,-25.30717659,-8.070772171,-12.6438942,6.96201849,-5.435621262,0.678026438,10.36367035,17.41975021,17.83342743,20.93831062,2.424982786,-4.713710308,-4.749667168,4.103786469
196.wav,0.271153837,0.057995461,1626.79474,1986.039585,3235.129713,0.088097797,-203.6634369,131.5467834,-3.135855913,16.67531967,-4.424030304,6.212490082,-5.517007351,-3.361145496,-9.715574265,5.884207249,-4.520803452,-0.478833199,-7.174885273,-3.510681152,-3.880395174,1.717527986,-2.506091356,1.218869328,-7.667670727,-0.988743007
197.wav,0.296365887,0.041811239,805.4105692,1170.004985,1434.913207,0.035280084,-325.7067871,186.1005859,-13.90032482,30.68296623,13.22125816,-0.327855587,-3.648885489,-8.151086807,0.740813255,-0.166326627,-5.675744534,-1.357987523,0.369559407,-0.931599379,1.790597081,0.552405417,-1.322007775,1.878896236,-5.052030087,-4.480483532
198.wav,0.302438617,0.09158282,2119.441634,2213.521987,4331.470636,0.116481681,-145.6881256,103.1165161,-6.705837727,31.56600189,-11.70302296,-0.590376496,-4.973677635,5.395692825,-6.356437683,-1.90792346,-9.680452347,5.715083599,4.333100796,1.397228718,-6.493762016,4.447876453,-0.09831164,1.893432975,-10.69995499,2.021040201
199.wav,0.29455021,0.18731983,1862.591923,1864.64719,3558.807567,0.112076408,-52.4354744,119.5739365,-35.37805939,21.30835915,-9.706871033,7.841752529,-5.41246748,1.026861072,-4.608410358,7.914021015,-2.212266684,1.199457884,-4.146846771,2.447537661,1.024507165,7.245511055,0.725989938,2.300325394,-4.870129585,-3.105402231
200.wav,0.212868348,0.047558971,1636.734648,1740.388706,2979.4822,0.094407594,-278.9601746,121.6753006,-22.61884689,23.33433723,-0.217914209,0.436189801,-9.845513344,2.371884108,-10.16303825,-2.929960489,-0.891465068,6.899307728,-4.092691422,-9.94715786,-6.482184887,-1.21002388,-4.382972717,0.289303154,-6.960328579,5.05134201
201.wav,0.259225726,0.030773429,1337.133334,1725.485791,2554.686319,0.064812023,-293.9907837,149.6298218,-4.164503098,22.95450592,0.331412852,-1.731536031,-6.853441715,4.935217857,-6.324551105,-3.263296366,-12.86419392,-3.83570075,-1.571260095,1.71130538,0.433166176,5.467429161,-4.583851814,-2.018222809,-12.80884266,-2.320703983
202.wav,0.263205796,0.137988195,1507.277351,1680.944878,2842.484659,0.08795331,-119.5755844,140.2568512,-26.6233654,23.93968201,-6.664105892,6.472671986,-4.436720848,-2.124783516,-4.727979183,4.624014378,-3.72237277,2.322192669,-8.912684441,-5.596758842,-6.998177528,2.111929655,-2.963760376,-1.292748332,-5.4310112,1.983247519
203.wav,0.265337229,0.13197495,1039.935431,1734.859447,1768.033354,0.035346011,-248.1058044,129.1648102,25.97875977,24.04457092,5.321761131,9.152484894,6.269780636,1.466660738,3.492527008,-13.17982101,-18.21219826,-10.89648247,-12.12053108,-9.093229294,-9.823170662,-6.447414398,-6.686454296,-2.199377537,-4.856361389,-1.523702145
204.wav,0.274437368,0.0441081,1508.792504,1978.643203,3146.067746,0.067803719,-283.6843262,119.8086395,4.633378029,30.47737122,-3.261661291,6.215828419,-3.229506493,1.004369736,-3.384692669,1.178028822,-8.231659889,-0.601207256,-1.09340024,2.505048513,3.482875347,8.508389473,4.330064297,5.239931583,-7.694123745,-11.0989418
205.wav,0.264362663,0.062021371,1212.797311,1363.106304,2251.649472,0.076666358,-260.8344727,153.5875397,-33.47333145,39.53172302,2.664851189,8.133964539,-2.650938034,-5.378324986,-4.312561512,-1.338790774,-9.24698925,-4.511309624,-3.762803316,-1.857007504,-0.756563723,-0.873545289,-2.575303078,-4.682565689,-5.185660839,-3.617318869
206.wav,0.333275169,0.090295084,2404.621548,2317.084887,4834.84534,0.141856726,-107.9227676,89.08301544,-17.96481895,20.67077255,-9.846230507,2.529579401,-8.695919991,1.228896022,-9.669094086,-1.234152794,-9.248363495,-2.049664974,-4.370662212,-0.590950072,-6.690630436,-1.33128643,-8.471468925,-4.000395775,-9.133271217,1.318560004
207.wav,0.257433534,0.134272575,1753.293623,1872.288846,3154.102188,0.105201982,-117.5852127,122.4248199,-32.36546326,12.41555977,-2.507458687,-2.457932234,-4.009025097,-2.816304207,-7.028013229,0.923022389,-4.567382336,2.679336071,-5.761055946,-3.187033176,-5.30340147,2.100664139,-7.75242424,0.497001827,-5.627364635,-3.049986601
208.wav,0.278190106,0.07844758,1669.022994,1772.56434,3182.256367,0.095220485,-231.7387085,108.0327606,-25.25443077,33.75749207,1.740827203,6.938456059,5.200982571,13.04591751,-1.025563955,-1.934972405,-7.33409977,4.714006424,0.360337138,-1.039022684,-10.600914,-7.433661461,-5.114407063,-0.822041094,-5.790020943,-13.50669098
209.wav,0.285614878,0.062449638,1092.501689,1451.635096,2017.568231,0.052420641,-247.6350708,158.4353638,-19.1002121,29.4926815,9.723643303,5.012521267,-5.651144981,6.827335835,-3.555549622,7.544055939,-0.584280789,1.281038046,-7.799918175,-6.231223106,-5.761517525,-1.10153079,-2.310938597,2.612495899,-7.177039146,-2.90267086
210.wav,0.350292534,0.080395661,1133.81093,1466.082736,2007.503382,0.058784376,-237.3141479,155.8015594,-13.92936325,20.77082253,8.779276848,4.450496197,-5.449913979,0.784513116,-6.36505127,9.392297745,-2.459280491,0.559128046,-5.418612003,-1.844396114,-3.0540905,-1.293631315,0.818318844,3.250443697,-4.600401402,-3.163029671
211.wav,0.51282686,0.10072919,1095.223457,1521.271089,2156.334465,0.045613232,-226.7588959,156.1077881,-15.01368523,28.0833683,6.452393532,8.81698513,8.215443611,9.492823601,1.823108077,0.232823387,-3.774874687,4.025432587,3.452849865,1.749771476,1.562336683,6.701409817,6.702517509,6.224390984,2.51143384,-3.751629591
212.wav,0.531065643,0.098301597,1790.333859,2142.40181,3888.672439,0.070634963,-135.3497772,109.1207199,-13.99821758,43.29340744,8.67403698,16.09867287,0.589706004,11.25798321,0.074052028,5.337022781,-5.45631218,3.343802214,2.412599802,2.281022787,-5.17026186,-1.258924246,-10.55561352,0.692496836,-6.964348316,-1.075347066
213.wav,0.455316246,0.028790828,1287.180534,1474.089265,2402.645771,0.070907216,-308.8644104,155.6267395,-30.17094421,25.33513641,-3.371947527,-0.631781876,0.136988133,4.416163445,-0.930501997,3.246843815,-1.606122613,-2.763682842,-5.629497051,-1.473541617,0.505856156,3.802157879,-3.647624969,-0.105951063,-0.275751203,-2.707393646
214.wav,0.355173051,0.219571903,916.9122873,1335.495271,1733.941555,0.034612656,-141.1899567,173.4387665,-15.52050018,23.25876427,11.82302475,1.129487514,-8.769123077,2.600446463,-2.781284094,-2.737062454,-13.83006573,-6.542611599,-9.178645134,-9.78225708,-13.05183697,-6.921171665,-2.000886917,0.71481514,-13.24739456,-7.295619965
215.wav,0.295127809,0.088041902,1046.549022,1414.794763,1902.992241,0.053561209,-314.7518311,128.4334106,21.66614532,31.83420372,8.851078033,3.39402914,-0.705700099,-6.61755228,-4.714455128,-5.270299911,-12.01214027,1.337068319,-9.584755898,-12.83466339,-6.290092468,-10.86018753,-9.199386597,-5.511695385,-7.80789566,-12.10266685
216.wav,0.535717547,0.056317117,644.9740865,985.8366154,1138.949049,0.025737662,-297.9373474,213.8505096,-14.80108833,29.95862579,15.39745808,-0.365363508,1.710899472,3.327978373,-0.817319572,-2.3021245,-9.322636604,-6.065132141,-6.592865944,-6.72924614,-5.348834991,-2.058449507,-3.141075611,-0.455831379,-2.008715868,1.199681401
217.wav,0.434313059,0.096471258,2173.582169,2280.683539,4436.151017,0.123317123,-79.77738953,103.6396637,-19.76421356,20.33864212,1.549848914,8.518268585,-1.883319855,6.427230358,-6.052277088,5.210361481,-4.470677853,4.39258194,-0.502148032,4.458690643,-1.08116138,3.909701824,-1.626437306,2.576874971,-3.8282516,4.498214245
218.wav,0.382630199,0.069149815,1559.062616,1678.348324,3007.936994,0.085352988,-186.487442,155.8448181,-18.69139671,14.11874962,-2.031156301,3.406653404,-5.269276619,8.793735504,-4.951469421,1.777528405,-8.897313118,-0.213421941,-3.852077246,4.676256657,1.060029149,4.600378513,-0.121100344,2.508496761,-6.483877659,-4.781838417
219.wav,0.452463239,0.027678408,1575.65886,1930.662112,3263.913934,0.063727759,-344.9460754,107.2376175,-9.571171761,45.90020752,17.4497776,21.70291328,12.41537952,17.25749969,10.5483408,13.42072582,4.243744373,4.23829174,1.459294081,1.670633435,0.158838212,1.054512382,-2.317276001,2.622218609,-1.924094677,-3.658626556
220.wav,0.562339187,0.145828754,487.9681305,875.9801435,920.7341534,0.017236113,-269.1559143,205.3975372,12.61605644,18.97361946,25.14175224,14.98435116,12.73111153,8.454897881,4.659141541,9.679275513,5.97579813,3.64084506,3.816010714,3.839119911,3.473954201,-0.956149817,-0.935432494,2.083689928,6.509333134,6.521139145
221.wav,0.526437461,0.134594962,1688.898742,1847.625831,3349.709856,0.086241612,-78.49737549,133.6477509,-34.99588776,27.46700478,-4.508088589,13.46345425,-4.388931274,8.260277748,-6.385570526,6.854380131,0.869732678,9.033679962,3.55389905,4.219740868,1.071310043,4.681727409,-2.906800508,0.754470766,-4.975747108,-1.892397404
222.wav,0.466245115,0.057990525,506.4652469,726.9862518,980.2891644,0.024263534,-350.2582092,229.0695496,15.13862705,-7.452233791,22.44699669,16.56727791,4.231080532,3.78131938,8.638483047,2.591170549,0.099483751,6.97901535,7.657272816,5.109277248,4.08951807,1.211276054,-0.591571391,0.983702123,-0.890360713,-4.111588955
223.wav,0.44819814,0.074411362,2006.764113,1830.40303,3828.040292,0.128703035,-121.0421295,116.9933624,-51.56276703,30.9159584,-21.78414917,9.09128952,-9.125213623,5.164505005,-8.396803856,1.006033182,-1.099354625,2.143243551,-3.73137188,5.695581436,-4.349243164,-2.185937166,-10.44104576,-1.205719233,-4.384140968,-4.852463722
224.wav,0.521878481,0.034691796,1343.169878,1810.113777,2796.418305,0.051094994,-293.4281006,130.6230774,14.46043873,23.21996307,13.8519001,6.377020836,4.54629612,8.607881546,-3.4676826,5.340418339,1.666175485,4.615096092,7.423696518,6.12124157,-0.049432117,4.621973991,3.06571722,3.510737181,-1.732844114,1.671443224
225.wav,0.425861359,0.038570412,919.2724272,1646.860736,1659.524814,0.029218958,-361.5925293,143.6818237,36.67370224,32.24324417,11.95007706,15.17003918,8.502703667,8.350856781,-1.408792615,7.085422039,1.052670717,6.130760193,0.717980266,4.30333662,0.345324278,4.51305151,1.368704081,4.425375938,4.913970947,7.75969696
226.wav,0.427955031,0.080882795,1912.094404,2112.70653,3679.230733,0.097230997,-136.6747437,114.6270142,-21.02489281,14.42793465,-2.330179214,4.307700157,3.55087471,7.765816212,-6.743969917,19.6467495,6.900727749,2.226801872,-6.696218967,-0.121794716,1.840629935,8.443079948,8.866511345,19.42975807,12.07800579,1.294529319
227.wav,0.359429121,0.113855645,1802.320092,1989.982716,3603.134261,0.098255978,-95.11309814,122.3499985,-20.42801476,27.94127846,-3.40143609,4.714658737,-10.12400341,1.445994139,-8.615304947,0.914954066,-7.525207996,0.768900037,-5.860148907,0.535073102,-2.582466602,3.532530546,-1.984679103,5.963036537,-2.047843456,1.968570828
228.wav,0.355577737,0.040296052,1394.999033,1499.095452,2609.874091,0.069196239,-308.4424133,129.0541382,-10.78775692,23.98368263,4.288830757,3.449155569,1.340271354,3.574548721,5.148040771,4.084870338,-0.190924287,3.137186527,0.773003578,1.059929729,0.918589652,1.322837949,1.430595517,-0.854643464,-5.641011715,-4.921333313
229.wav,0.350677103,0.053197328,1603.870325,2115.056167,3504.260051,0.055552519,-272.4627075,116.0844116,12.18493557,23.08321953,5.734751701,7.965651035,-0.0021125,4.20806551,-5.299922943,-0.330032319,-4.382390499,1.636675954,-3.874607801,-1.002774715,-3.58446455,-0.479423434,-3.293120861,2.650638342,-5.774639606,-1.110478163
230.wav,0.537004828,0.124070659,2102.608801,2327.672469,4600.719958,0.083373595,-105.4035873,105.2362976,-5.777783394,37.02325058,1.170829535,16.34036827,4.742563725,12.26716328,-2.75922966,12.49485683,-0.535672784,9.621060371,-1.205913544,9.058979034,2.123416424,4.130290031,-3.695753336,4.015949726,-0.10520234,9.200541496
231.wav,0.503641903,0.027072819,936.9855114,1485.934514,1822.734227,0.031874661,-370.9020081,157.0756073,-2.377943039,29.94718361,17.44415283,15.30482483,6.23828125,10.83916569,6.261470795,5.634404182,-3.045809507,2.490389347,1.136198163,1.309519649,2.805885553,3.440776348,-0.809170246,2.202982664,-1.17502284,1.332976937
232.wav,0.473794937,0.058889326,1404.660331,1713.795658,2837.487399,0.069176177,-186.0748444,148.2303009,-22.55064011,33.84653473,-2.657045603,8.345300674,-1.260154724,8.257512093,-2.027076721,3.156281233,-3.999634027,5.8118577,-0.282961696,1.279021502,-1.622627735,0.707313538,-4.370063782,2.674898148,-3.284460545,-0.64254576
233.wav,0.233469769,0.047815051,1606.310178,1627.038286,3117.770608,0.083172669,-272.354248,115.8434601,-41.22040558,31.01163483,-8.813134193,-7.022135258,-7.590916634,-9.367271423,-12.57603073,-8.550502777,-15.67285824,-5.274288654,5.356592178,10.96745396,10.69222736,13.23684216,6.584953308,1.162274599,-0.805615366,4.22909832
234.wav,0.471248686,0.066494919,768.5338252,1129.697081,1446.760561,0.033265059,-262.0675964,189.0057678,-9.948491096,36.1625061,10.02175426,6.629471779,2.712032795,3.127787113,1.740187883,0.698082745,-1.477103591,1.469900489,1.43503809,1.908946037,1.856310248,1.589759231,-1.598339677,0.348231345,-0.014413629,4.114825249
235.wav,0.343254685,0.040450457,1110.986746,1451.490061,2194.427426,0.053007847,-266.6029663,168.8926086,-18.85858917,27.16204643,-0.597294331,7.036536694,-1.450248361,3.71273613,-5.487213135,-0.538628876,-7.922225952,-1.210416913,-3.816064596,1.137658596,-3.894224167,-2.849444151,-5.548136234,-0.631871402,-4.154465199,-5.942245483
236.wav,0.227986395,0.012859715,2082.044355,2096.9638,4081.333469,0.114860045,-431.7256165,84.00431824,-3.753419161,30.96912575,0.800505936,7.274653435,-1.615322948,7.824872971,3.817870617,16.56682968,6.948111534,4.050536633,-5.462970257,-0.810498178,1.785144567,5.129871368,0.20711565,4.913612366,14.59333611,13.70626068
237.wav,0.273304492,0.044596396,1380.567556,1216.784865,2328.6028,0.085198174,-328.9961548,163.3453979,-32.66653824,-12.46238613,-13.54755783,-1.065075397,-1.237264633,7.954030037,4.054689884,12.51628876,4.037224293,-3.110216856,6.781621456,2.602336407,-8.874938965,-13.33635426,1.923049927,2.364640474,-1.878063321,-3.615385532
238.wav,0.331981659,0.091100976,1130.59244,1264.667277,2068.288198,0.070156434,-189.1458282,183.0426636,-41.88033295,25.68920135,-1.91492033,1.168718934,-5.895287514,-4.392480373,-4.456677437,-0.774960577,-10.01263142,-3.313356161,-5.70703125,-5.649501324,-6.394178391,-2.262919188,-5.429640293,-1.658125401,-8.577474594,-2.564631462
